WKT,POLY_,POLY_ID,AREA,PERIMETER,OPPR,X,Y,KOORDH,POSTNAVN,OPPDATDATO,MALEMETODE,NOYAKTIGHE,SYNBARHET,H_MALEMETO,H_NOYAKTIG,MAX_AVVIK,OBJTYPE,POSTNR,KOMM,ID,Lat,Long
"MULTIPOLYGON (((15.663280490694 68.6325499269044,15.6651368505417 68.6330291909354,15.6710170265487 68.6347369398315,15.6735560719661 68.6357403298951,15.6778741502414 68.6369966483056,15.6775090446492 68.6379398696162,15.6773917927489 68.6389448787986,15.6778549011106 68.6396157010817,15.679602549032 68.6412679542499,15.6807076056637 68.642007935353,15.6830136672699 68.6425995476323,15.6855511244375 68.6435041074792,15.688768079417 68.6440919396147,15.6916095018631 68.6452642420819,15.6976702255451 68.647068998026,15.7010340467207 68.6483914594375,15.7035011502501 68.648578516316,15.7055066954165 68.6481755049041,15.7125751283735 68.6460021918157,15.7149293519506 68.6449697548424,15.7170456938365 68.6449697463094,15.7198914254077 68.6454599048319,15.721196975528 68.6454991771843,15.7254320655193 68.6448173107413,15.7268854016252 68.644102494586,15.7278387155939 68.6431476553306,15.7291155675397 68.6423080119194,15.7311663700966 68.6418148044494,15.7362537910543 68.6408867998052,15.7401424754113 68.6409236043916,15.745569834497 68.6413571419676,15.7500956773933 68.6419393676297,15.7525818150327 68.6421520806807,15.7554531817552 68.6425868148642,15.7574231018509 68.6429932594964,15.7582822392442 68.6433679019998,15.759015187725 68.6442301356045,15.7604687193983 68.6448595093375,15.7614703725821 68.6450792234477,15.7618823158905 68.6453975651668,15.7633778597521 68.6461720259091,15.765250126238 68.6480300407395,15.7651575492146 68.6485986598523,15.766731545708 68.649325647866,15.7679795480696 68.6498312199547,15.7706375185408 68.6505366444003,15.7729848500443 68.6507949892452,15.774916938001 68.6511449004349,15.7764294375038 68.6514608430799,15.7773765159098 68.6517973152881,15.7780369666774 68.6530948105518,15.7790857270882 68.6542290659456,15.7819434778518 68.6556957779001,15.7792647757817 68.6573957210607,15.786722812386 68.6645508,15.7983398 68.6645508,15.8065796 68.6618042,15.8120728 68.656311,15.8203125 68.6535645,15.8422852 68.6535645,15.8505249 68.6508179,15.8779907 68.6233521,15.8944702 68.6178589,15.8972168 68.6096191,15.8972168 68.5986328,15.8999634 68.5903931,15.9054565 68.5848999,15.9082031 68.5766602,15.9082031 68.5681344774022,15.9081966053106 68.5681316890414,15.9067794045467 68.5670450483447,15.9065143147426 68.5659432240362,15.9067002578116 68.5644712185797,15.9046016540886 68.562284978413,15.8995202822542 68.5615229034918,15.8970752745079 68.5610785122621,15.8916988766527 68.5596630018141,15.8894908291105 68.5590019774743,15.8888540026106 68.5583954167566,15.8883926646728 68.5578865916689,15.8888225917151 68.5569784001022,15.8926656414534 68.5531280654368,15.8924433199972 68.5524655006204,15.8928562984228 68.5517547164302,15.8952750883414 68.5503336421666,15.8980649944035 68.5490092149241,15.8968473907336 68.5485851752795,15.8954000812252 68.5479291424276,15.8952384973817 68.5450956301716,15.8948012814676 68.5433399285989,15.8936940217929 68.5419824485616,15.8917492586311 68.5405038327122,15.891085810368 68.5348744824838,15.8905929849293 68.534177470597,15.8888132181408 68.5337563541763,15.8745236897892 68.5327818814992,15.8713837659077 68.5326367396017,15.8630539994394 68.5331640740348,15.8535711021263 68.5336430373402,15.8421135828613 68.5343645748278,15.8350238869836 68.5346869690091,15.8293452493377 68.5346883560035,15.8159996040081 68.5239543210672,15.814183969094 68.5231558817638,15.8131947518338 68.5228736513827,15.8120532447869 68.52243967136,15.8113499952767 68.5219407818328,15.8104043315325 68.5215058449394,15.8082520395065 68.5201797712962,15.8070953678118 68.5193152995892,15.8059822767468 68.5182982207912,15.8054129652712 68.5174309186547,15.8047296877413 68.5167973654202,15.8028457825993 68.5161157362599,15.7975974894107 68.5150823514358,15.7898466809575 68.5131367448981,15.7884082024695 68.5125784324687,15.7847361467082 68.5118063253045,15.7819550322233 68.5106174010041,15.7819009889818 68.5090569801793,15.7822700568176 68.5070012721794,15.781607853416 68.5062419583626,15.78065753036 68.5056364614867,15.7788560634902 68.5051694507481,15.7717446484296 68.5053278610779,15.768741840165 68.5054851467891,15.7688227788101 68.5047017504591,15.7675874516738 68.5041172185953,15.7665742569529 68.5037998477229,15.7658701185297 68.5036604485041,15.7652625181486 68.5036273417605,15.7619532030937 68.5038998144801,15.760246835129 68.5039174164781,15.759282551725 68.5038222204971,15.7586492751666 68.5036797798597,15.7572671133304 68.5030823826643,15.7550831732696 68.5019064717598,15.7543859638543 68.5013848994264,15.7538686654331 68.5006849233252,15.7533962136086 68.5003022593573,15.7529991053682 68.5001255511458,15.7532694378139 68.4999467451679,15.7544479679365 68.4995808845399,15.7547819930102 68.4994062744392,15.7554144563443 68.4985782488828,15.7565905960246 68.4977791636301,15.7573294182108 68.4969183611126,15.7580005438025 68.4965188858747,15.7581097835808 68.4962044648998,15.757859895481 68.4950225348456,15.7567978214858 68.4930908425753,15.7566819358995 68.4924769638883,15.756464880369 68.4921263434917,15.7559846491079 68.4917993320446,15.7555148360371 68.4916373085977,15.7548045624477 68.4915203154916,15.750886743898 68.4911575915608,15.7490521744203 68.4907442312035,15.7475127356579 68.4906802381275,15.7454873104968 68.4908497998723,15.7420090916718 68.4908409989384,15.737742057865 68.4903270344394,15.7345062501633 68.4898030696813,15.7328926509909 68.4894082992218,15.7324215417096 68.4891995770303,15.7314971376371 68.4885766534814,15.730832473889 68.4883517289103,15.7234585231316 68.4870992790503,15.7212822081708 68.4866709464375,15.716827291395 68.4856630530761,15.7158128904698 68.4854978642221,15.7147956686138 68.4852429882268,15.7105379583685 68.4838833896429,15.7096556852886 68.4837902556516,15.7089585279132 68.4836084356925,15.7075883072535 68.4835451570981,15.7070909899817 68.4833463416948,15.7062019867251 68.4827706697988,15.704850635033 68.482409508967,15.703950830547 68.4817585287084,15.6973607678632 68.4780010143893,15.6941289134708 68.4753684806734,15.6901132935263 68.4742369845,15.6877126882824 68.4731974401349,15.6866916553413 68.4725468667087,15.6864262504224 68.4718483493395,15.689588318956 68.4674314546429,15.6909376825634 68.4652463606741,15.6916313161107 68.4647770970387,15.6914138462863 68.46405148104,15.6904057061423 68.4638134650511,15.6895775491549 68.463072422228,15.6863426245524 68.4618479360755,15.6839906931678 68.4607543269794,15.6823114114816 68.4601064131,15.6783068855163 68.4592347075965,15.6761966658406 68.458857555246,15.6754578831801 68.4586363021785,15.6747572273059 68.4580561211682,15.6743764997933 68.4575643430958,15.6729572020947 68.457435508867,15.6711419141854 68.4571198940766,15.6635706405912 68.4560826998283,15.6612156524568 68.4556614832074,15.659673505381 68.4554971447157,15.6582400798864 68.4548749327205,15.6537511140796 68.4523721433241,15.6504651210313 68.4500977709902,15.6499356074522 68.4494988856033,15.649273361268 68.4485238042057,15.6489713845268 68.4473500014076,15.6494671335488 68.4467740476953,15.6494668373907 68.4459129998632,15.6488837733548 68.4442918230982,15.6484838172661 68.4439525399616,15.648734612071 68.4433416590556,15.6467736429026 68.4438515206533,15.6405197560463 68.4460730168608,15.6385842724572 68.4466364990968,15.6362840914878 68.447246190342,15.6331811256784 68.4479396086345,15.6321370456169 68.448113966803,15.630272109718 68.4485963623578,15.6288503975509 68.4492295508217,15.6227095743737 68.4512526231904,15.6181227184883 68.4530365420937,15.6176899994759 68.4541682584768,15.6160599520331 68.4552415948044,15.6159023299457 68.4557265114074,15.6159408812693 68.456246583763,15.6167739525776 68.4572660096068,15.6166656248243 68.4577686838149,15.6153710660043 68.4586255164478,15.6150686898156 68.4591737477759,15.6168965610612 68.459974258551,15.6181956364434 68.4601757640386,15.6199544125895 68.4611200040964,15.6207001129883 68.4616105508435,15.6209113555412 68.4621927669737,15.6215207650175 68.4630515524495,15.6224105470169 68.4634518654495,15.6234924182096 68.4637348597688,15.6278376163399 68.464615563681,15.6328188272346 68.4655296332699,15.6335624409625 68.4659304395698,15.6334403274302 68.4668009151804,15.6330285129218 68.4677890844521,15.631679039386 68.4693010020429,15.6317297476698 68.4702425783166,15.632397742403 68.4705539827399,15.6360262119669 68.4719394565654,15.6386067461022 68.4725216173877,15.6425574028917 68.4731881868104,15.6445363394132 68.4732164693639,15.6471056921885 68.4733949282013,15.6514278350863 68.4733781942792,15.6528752779851 68.4736057654784,15.6538850315978 68.4739067853539,15.6567580452722 68.4752857905996,15.6576042616233 68.4758295982429,15.6576445903922 68.4763765636959,15.6593356194864 68.4774103562151,15.6609230776425 68.4782382476732,15.6649216015038 68.4788144141843,15.6701764388656 68.4813856141753,15.6721122228973 68.4825254850199,15.6725500063367 68.4826640992443,15.6727275602172 68.482801513796,15.6737258021321 68.4839150766043,15.6754299919923 68.4855092357766,15.675372015463 68.4856951327022,15.6724791101498 68.4879194664921,15.6625295208088 68.4980431511975,15.6641241735511 68.4985633427912,15.6649508186246 68.4985726270138,15.6660400657463 68.4984499146747,15.6673030378377 68.4984233723339,15.6680241857553 68.4985030207663,15.6692539482446 68.4987501574454,15.6696347529151 68.4988948371785,15.6704670492997 68.4995059071766,15.6707136965493 68.4999076403272,15.6706009687399 68.500310809167,15.6707292255229 68.5009246890325,15.6697321044058 68.5013538115419,15.6685487199089 68.5022572449953,15.6671542145468 68.5031444672763,15.6666988684152 68.5033758882532,15.6661522869187 68.5034991424166,15.6657402561883 68.5039976716156,15.6649393642766 68.5059911150136,15.6642999463897 68.5067022141237,15.6643602854723 68.5079217886015,15.6647606595965 68.5090592942082,15.6654235109981 68.509971528635,15.6665288026397 68.5109537587592,15.6674491793587 68.5114703176962,15.6623270584037 68.5128180396963,15.659312693619 68.5134756830025,15.6574697583501 68.5140389082953,15.6568977880393 68.5145613598239,15.6556421030196 68.5151313255897,15.6541741372596 68.5185094654064,15.6526954430378 68.5206857605423,15.6525243199204 68.5215384978381,15.6531978170695 68.5245136494575,15.6532492978256 68.5254462441737,15.6521856112352 68.5259078043733,15.6503881116507 68.5263901379661,15.6469204556979 68.5266815685987,15.6377237022931 68.5278109615354,15.6334026974304 68.5282309163858,15.6314946430646 68.5282829433337,15.6299717907254 68.5289792835853,15.6284291121564 68.529846097568,15.627450876108 68.5307646053625,15.6275282852115 68.5317867984943,15.6284134010024 68.532797004301,15.6284906111527 68.5338102285065,15.6289615976664 68.5348937326667,15.6299006338491 68.5360741427447,15.6297257789972 68.5368282055725,15.6273641987962 68.5373303383959,15.6260302950221 68.5378017062728,15.6260079626028 68.5387614866037,15.6256645096473 68.5396238017832,15.6248786889015 68.540433946119,15.6237226946348 68.5411467998415,15.6222907650413 68.5416274696392,15.6217830931017 68.5418715142538,15.6185917120663 68.5425111248194,15.616413422783 68.543049222783,15.619812 68.5464478,15.6253052 68.5629272,15.6417847 68.5684204,15.657319031728 68.5839548024267,15.6602923712101 68.5845703162165,15.6612937455728 68.5852480405974,15.6625598279675 68.585736366236,15.6641850792948 68.5859183159251,15.6656697463173 68.5863250340797,15.6674903330749 68.5864703033389,15.666842261079 68.5877913333049,15.6671836703734 68.588543388322,15.6690255341164 68.5910474393701,15.6696787306434 68.5923722752515,15.6709334275104 68.5932821339776,15.6719290557133 68.5937355913609,15.6727069951363 68.5942975420086,15.6729555980225 68.5952203698341,15.6736882742606 68.5959080647769,15.6742342567172 68.5969193029777,15.6730541438359 68.5985115576719,15.6721919023358 68.5992414992271,15.6712493270039 68.600572687564,15.6709575416703 68.6008765576374,15.6696128086281 68.6017810613308,15.6635924966196 68.6041386401216,15.6620698417497 68.6041069587306,15.6599197505863 68.6053351903375,15.6595607958614 68.6056594832721,15.6600480349189 68.6063571658722,15.6634896924435 68.6081020455985,15.664922414377 68.6090287383913,15.662278501928 68.614185617837,15.6500469543549 68.623074044421,15.6472700883459 68.628822064476,15.6472778 68.6288452,15.6501743241666 68.631741697802,15.6506063603556 68.6316866782394,15.6542562976503 68.6318627066446,15.6551193190804 68.6318548729156,15.6558658122625 68.6317308899152,15.6563803431239 68.6317486207065,15.6573055044933 68.6318472659623,15.6583720432415 68.6320700246253,15.6596624610313 68.6320434579385,15.6610206973272 68.6321484610976,15.6621419690512 68.6323073011606,15.663280490694 68.6325499269044)))",2119,10278,261086290.6,102447.3502,4,533711.21,7612883.13,497,GULLESFJORD,,55,1500,0,0,0,0,Postomr�de,8409,1911,2,67.92847,12.95425
"MULTIPOLYGON (((13.2462211640111 67.9511558583421,13.2038092809607 67.962010605371,13.1977145014509 67.9983021148677,13.184247780657 68.0076163429294,13.1836615017701 68.0181533534189,13.1884613620732 68.0213601907512,13.203038768525 68.0226010727426,13.2451903009755 68.0187295817525,13.252390445974 67.9966384192766,13.2462211640111 67.9511558583421)))",2721,13288,15936567.68,18966.83836,4,425136.75,7543419.72,0,SUND I LOFOTEN,,82,0,0,0,0,0,Postomr�de,8384,1859,2,67.92847,12.95425
"MULTIPOLYGON (((15.2953495157521 68.5107422,15.2915785342907 68.5102363661267,15.2904042723374 68.5107422,15.2953495157521 68.5107422)),((15.2187563186199 68.5208312162371,15.2185334562964 68.5208040440332,15.1596041305089 68.5147067083373,15.1638794 68.5189819,15.1721191 68.5217285,15.2160645 68.5217285,15.2187563186199 68.5208312162371)),((15.1556067589837 68.5125623084171,15.1633542959538 68.5075167995647,15.1679709426628 68.5038753950215,15.1837872647743 68.5002443948558,15.2180881732099 68.4950103841082,15.2294650655586 68.4912013954656,15.2429540193561 68.4864827301584,15.2524360867264 68.4795383118298,15.1923093355658 68.4772867498168,15.1787518016007 68.475669327981,15.1308016067754 68.4712245008284,15.0189958434897 68.4997559,15.0622559 68.4997559,15.0704956 68.5025024,15.0759888 68.5079956,15.0842285 68.5107422,15.1501465 68.5107422,15.1556067589837 68.5125623084171)))",2725,13309,76537213.15,50284.79211,4,505527.65,7603225.46,0,HENNES,,55,1500,0,0,0,0,Postomr�de,8414,1866,2,67.92847,12.95425
"MULTIPOLYGON (((15.1596041305089 68.5147067083373,15.2185334562964 68.5208040440332,15.2187563186199 68.5208312162371,15.2243042 68.5189819,15.2297974 68.5134888,15.2380371 68.5107422,15.2904042723374 68.5107422,15.2915785342907 68.5102363661267,15.2953495157521 68.5107422,15.4230085781345 68.5107422,15.4231862809097 68.5098507232073,15.4233759003835 68.5095273630449,15.4246039067624 68.5084928330477,15.4255715672756 68.5079253393612,15.4260497105081 68.5073411448119,15.4259995364358 68.5059779908286,15.4282829616131 68.5038734453947,15.4278696299362 68.5027085343366,15.4269567876878 68.5022803481784,15.4265056615663 68.50169851239,15.423703848794 68.5009342766468,15.4209739004046 68.5000801246881,15.4199385540086 68.4996253010346,15.4173153101567 68.4992372088509,15.4127111024359 68.498809113258,15.4115317503311 68.4984891264466,15.4106200402794 68.498096725283,15.4068243238414 68.4950296175835,15.4058523512405 68.4939915723129,15.4055744735592 68.4934899827028,15.4063716906114 68.4929678549162,15.4076387395425 68.4927495271558,15.4121540617209 68.4923976783112,15.4149409210652 68.4924266867079,15.417681724623 68.4926082358601,15.419269862512 68.4925773688259,15.420709349411 68.4924392318726,15.4259223464661 68.4915112473526,15.4282559480755 68.4908416042248,15.4289059191369 68.490319743645,15.4279457020435 68.4899454982016,15.4266970105214 68.4898231123998,15.4249852022285 68.4897646736913,15.4236627202755 68.4896155453158,15.42245892121 68.4892777593992,15.4205886943726 68.4885828778227,15.4193494121592 68.4876442377005,15.4188188244518 68.4867038210119,15.4181711377174 68.4847143247854,15.4176743777559 68.4842760825661,15.4167396958437 68.4839375859794,15.4154907373985 68.483779242301,15.4132091431099 68.4832646771388,15.4120935874134 68.4823794930975,15.4109193195731 68.4809473383548,15.409580550853 68.479865367078,15.4081632915027 68.478487600213,15.4077145804308 68.4779864291302,15.4073851025889 68.4773235258086,15.4077181470768 68.4768294230763,15.4091925698953 68.4759738695468,15.4105778213287 68.4755937871287,15.4120888934157 68.4754196705362,15.4162229791949 68.4757771899508,15.4192046708294 68.4758863605203,15.4218665551728 68.4758707170768,15.4245739134478 68.4756755365121,15.4257657077477 68.4754124145489,15.4265392613713 68.4749889064533,15.4288458506779 68.4729981860255,15.4219256901466 68.4713292110261,15.3986529395778 68.4674891344807,15.366020956365 68.4660661810022,15.3384773743058 68.4671935958431,15.3225770496126 68.4682944850956,15.3062753818714 68.4685389635202,15.2884860140395 68.473918397949,15.2708371143546 68.4755165759082,15.2524360867264 68.4795383118298,15.2429540193561 68.4864827301584,15.2294650655586 68.4912013954656,15.2180881732099 68.4950103841082,15.1837872647743 68.5002443948558,15.1679709426628 68.5038753950215,15.1633542959538 68.5075167995647,15.1556067589837 68.5125623084171,15.1583862 68.5134888,15.1596041305089 68.5147067083373)))",2726,13321,46524446.75,33628.23699,4,512196.97,7597812.05,0,LONKAN,,55,1500,0,0,0,0,Postomr�de,8447,1866,2,67.92847,12.95425
"MULTIPOLYGON (((14.8471754496985 68.4699876392362,14.8803924845768 68.4726424892313,14.9193720121899 68.4779573610561,14.9642964814968 68.489372375006,15.0165421551185 68.4997559,15.0189958434897 68.4997559,15.1308016067754 68.4712245008284,15.1787518016007 68.475669327981,15.1923093355658 68.4772867498168,15.2524360867264 68.4795383118298,15.2708371143546 68.4755165759082,15.2884860140395 68.473918397949,15.3062753818714 68.4685389635202,15.3225770496126 68.4682944850956,15.3384773743058 68.4671935958431,15.366020956365 68.4660661810022,15.3986529395778 68.4674891344807,15.4219256901466 68.4713292110261,15.4288458506779 68.4729981860255,15.4292531058398 68.4725693230215,15.4300497220113 68.4720829562289,15.434528311283 68.4687797872839,15.435054054651 68.4681864696739,15.4358252874167 68.4676642644182,15.4369533274665 68.466656799559,15.4375501125916 68.4659556604419,15.4387076870096 68.4639615148047,15.4391625929139 68.4635029040513,15.4395561219795 68.4623986838889,15.4412629562393 68.4598021534416,15.442854178277 68.4563179760917,15.4421121559746 68.4558087008205,15.440934874982 68.4554889175707,15.43632857989 68.4545143814869,15.4351498249387 68.4541228095547,15.4339238604817 68.4538120728271,15.4316150013158 68.4530108238502,15.4300617586738 68.4521627606706,15.4293191401701 68.4515996168551,15.428821024797 68.45106275129,15.4285575498008 68.4500319882735,15.428624235644 68.4483994561118,15.4283223629617 68.4479159010029,15.4270947988859 68.4474974908594,15.4259187612816 68.4472224451263,15.4245260882641 68.44710041359,15.4218111214683 68.4467036654136,15.4195074018892 68.4461174948221,15.4189625190242 68.4456704076084,15.4186600603083 68.4451419918366,15.4177968390603 68.444623944013,15.416667531056 68.4442231510393,15.4151308991495 68.4442179970397,15.4135713531085 68.4442936066301,15.4109191925843 68.4446409556902,15.4087125908988 68.445354905428,15.4062576032682 68.4458272651466,15.4050406625421 68.4459737158769,15.4035307010946 68.446102925785,15.4020895956857 68.4459897937716,15.3986502441244 68.4459800753042,15.3953878893736 68.446328628422,15.3939988672143 68.4464036528214,15.3914190224227 68.4467325839047,15.3878436576707 68.4473328523303,15.3866054925226 68.4476765355775,15.3855888076127 68.4481362968273,15.3836795613597 68.4491900510616,15.3816663607042 68.4498762916726,15.3802058486886 68.4500679607413,15.3787673069364 68.4501160637084,15.3741389548542 68.4505300662631,15.3713886110815 68.4509218507178,15.370294763239 68.4511664338224,15.3687354645668 68.4512954380307,15.3658880725001 68.4517321901846,15.3629795567701 68.4514066641092,15.35894948081 68.4511193698912,15.3544576737647 68.4509405838236,15.3499208545856 68.4509859953936,15.3483622796783 68.4511686220503,15.3471227554045 68.4514761388843,15.3464574670159 68.4510470059692,15.346204458703 68.4504555779211,15.3458315447049 68.4499989313245,15.3444984005896 68.448961278884,15.3428275480778 68.448166469067,15.3407670810048 68.4474083114441,15.3392496715009 68.4470705706886,15.3348058815277 68.4467745657676,15.3334159707179 68.4468042444801,15.3291948264262 68.4467139334798,15.3261457847156 68.4467109279536,15.3233904636723 68.4467790517774,15.3203898159419 68.4467489412375,15.3197009085656 68.446328717029,15.3193999976845 68.4457463097781,15.3191534440798 68.443827425895,15.3183998650564 68.4422682636257,15.3170605258663 68.4406653629373,15.3157558823436 68.4397888707895,15.3145564659001 68.4394592766568,15.3133594408231 68.4393000794615,15.3121156427158 68.4392844640139,15.3107266532207 68.4393498292471,15.309242814505 68.4396126748301,15.3078064909887 68.439785730481,15.3049552654133 68.4399165111793,15.303394807136 68.4399283139899,15.301882039947 68.4398592958736,15.300464439066 68.43961071468,15.2995816451211 68.4392356006787,15.2987702553985 68.4387258206413,15.2978070692589 68.4377947666423,15.2968748049093 68.4373569438653,15.2944025063615 68.4366079174666,15.2906269762974 68.4349821657909,15.2887167501592 68.4343038309754,15.2873712961288 68.4339384189534,15.2854857452484 68.4332689740514,15.2826006574545 68.4325832600599,15.279271129709 68.4314228849463,15.278752969435 68.4309125191741,15.2779177524549 68.4303847405059,15.2774001951189 68.4299192142291,15.2768273426473 68.4289156417211,15.276699680029 68.4284404992026,15.2767906763561 68.4279086702861,15.2713773711903 68.4278991462378,15.2661022962819 68.4290556367853,15.2607951658002 68.4317098204885,15.2534435139329 68.43042958501,15.2421876266644 68.4285986478952,15.2268385523299 68.429149313426,15.217584345466 68.4324711212231,15.2139597462659 68.4358480976748,15.2188386255196 68.4431122484147,15.2163780909211 68.4554415602006,15.2012820127076 68.4537099164354,15.1746689769872 68.4504576127404,15.1314845591219 68.453153369083,15.1306224143373 68.4475036663794,15.1276060710159 68.4446538946567,15.126231917613 68.4431571364383,15.1157615245658 68.4415951492666,15.1020914213169 68.4385277209319,15.1012970180625 68.4353621957118,15.0981061443803 68.4303863760473,15.0862919815165 68.4258366973235,15.074829363577 68.4230887707475,15.0698161669672 68.4172073562452,15.0437605061156 68.4222656717753,15.0354301382698 68.4237744118537,15.0181673755645 68.4107632535267,15.0142450483308 68.4083958492555,15.0065502795149 68.40836942085,14.9865595124982 68.40630616634,14.9578057247799 68.4056197496628,14.9598427453606 68.4102392256748,14.9552576451811 68.413951267767,14.941220308387 68.4170411879234,14.9291336873789 68.418372868658,14.920048361453 68.4179023934059,14.9118219795852 68.4160237654798,14.893825130058 68.4151164263615,14.886509393004 68.4167977751141,14.8825011068312 68.4193690785052,14.8803207063125 68.4216725361663,14.8693541205484 68.4244195760973,14.8765211273115 68.4303785555919,14.8737136042244 68.4398924300858,14.8612308721443 68.451497226281,14.8495989586279 68.4617026213278,14.8471754496985 68.4699876392362)))",2727,13327,119567896,68392.62365,4,498555.18,7593611.25,0,MYRLAND,,55,1500,0,0,0,0,Postomr�de,8326,1866,2,67.92847,12.95425
"MULTIPOLYGON (((13.4740574296621 68.1402836382371,13.4850856633739 68.1483780747776,13.4981176964815 68.1486046622116,13.508001759329 68.1491692784347,13.5258840058683 68.1520243423266,13.5541755597516 68.1644569121928,13.5639397784356 68.1622326085131,13.5666475025312 68.1586491835006,13.5642302571983 68.154923157443,13.5726825711715 68.1549602938889,13.5728021162282 68.1541987742189,13.5758099959087 68.1456930763506,13.5669452695762 68.1414753388178,13.5774798168902 68.1374636379714,13.5734310598498 68.1361420716622,13.5700239736635 68.1353263589179,13.5659270351456 68.1347906030476,13.5601072257793 68.1326312300578,13.5591002422303 68.1269149710878,13.5791698093925 68.1199582446143,13.5909285460343 68.1165711547153,13.5948240682378 68.1075901583388,13.5961489364602 68.1008371563015,13.5631064311713 68.1040853431765,13.5575212941147 68.1027312287678,13.5494092412713 68.1019679632368,13.546071247278 68.1028089571053,13.5351835075508 68.0993126592152,13.5294002572624 68.099943152107,13.498861321259 68.1013588805388,13.4938399101157 68.100604479446,13.4901193426914 68.0990723169047,13.4842285188072 68.0910877192181,13.4824432580783 68.0875545130471,13.4789534361961 68.0840376313186,13.4382970367448 68.0805488787197,13.4394158224725 68.0832517465907,13.4401300021997 68.0854744820611,13.4433617566243 68.0927449565575,13.4469175386158 68.0995160697395,13.4482900661674 68.1026869543797,13.4496923543061 68.1039920135341,13.4504877352963 68.1050311989141,13.4512447080272 68.1062852482429,13.4558633729634 68.1123304030546,13.4737574739366 68.1365578020199,13.4744519259953 68.1387890370164,13.4740574296621 68.1402836382371)))",2775,13578,30744162.55,28733.53701,4,438049.61,7556446.82,0,GRAVDAL,,55,1500,0,0,0,0,Postomr�de,8372,1860,2,67.92847,12.95425
"MULTIPOLYGON (((13.7198878710279 68.1340014972367,13.7296264289947 68.128469764315,13.750482693852 68.1279405281658,13.763650580845 68.1144817920548,13.7663068900807 68.1008032560337,13.7938096209418 68.0712891,13.7219238 68.0712891,13.7136841 68.0685425,13.7081909 68.0630493,13.6999512 68.0603027,13.6809757648065 68.0603027,13.6847377217562 68.0799635069481,13.667808577579 68.0900096960946,13.6798831259021 68.0993556863456,13.6758703087457 68.1135784256557,13.6802186979496 68.1169952935996,13.6931554050372 68.1216641426723,13.7198878710279 68.1340014972367)))",2776,13583,201216242.2,73518.82344,4,446339.89,7551393.7,0,SENNESVIK,,55,1500,0,0,0,0,Postomr�de,8352,1860,2,67.92847,12.95425
