68.147052,13.61052,"[67.9284668, 67.9312134, 67.9476929, 67.9696655, 67.9724121, 67.9724121, 67.9751587, 67.9806519, 67.9833984, 67.9833984, 67.986145, 67.9943848, 68.0383301, 68.0465698, 68.052063, 68.0603027, 68.0685425, 68.0740356, 68.0822754, 68.0932617, 68.1015015, 68.1124878, 68.117981, 68.1234741, 68.1262207, 68.1262207, 68.1289673, 68.1344604, 68.137207, 68.137207, 68.1399536, 68.1454468, 68.1481934, 68.1481934, 68.1509399, 68.1564331, 68.1591797, 68.1591797, 68.1619263, 68.1674194, 68.170166, 68.170166, 68.1729126, 68.1784058, 68.1811523, 68.1811523, 68.1838989, 68.2003784, 68.2058716, 68.2223511, 68.2278442, 68.2333374, 68.236084, 68.236084, 68.2388306, 68.2470703, 68.2580566, 68.2662964, 68.2717896, 68.2772827, 68.2800293, 68.2800293, 68.2827759, 68.288269, 68.2910156, 68.2910156, 68.2937622, 68.2992554, 68.302002, 68.302002, 68.3047485, 68.3102417, 68.3129883, 68.3129883, 68.3157349, 68.3322144, 68.3377075, 68.3432007, 68.3459473, 68.3459473, 68.3486938, 68.3651733, 68.3706665, 68.3761597, 68.3789063, 68.3789063, 68.3816528, 68.387146, 68.3898926, 68.3898926, 68.387146, 68.3816528, 68.3789063, 68.3789063, 68.3816528, 68.387146, 68.3898926, 68.3898926, 68.387146, 68.3816528, 68.3789063, 68.3789063, 68.3761597, 68.3706665, 68.3679199, 68.3679199, 68.3706665, 68.3761597, 68.3789063, 68.3789063, 68.3816528, 68.387146, 68.3898926, 68.3898926, 68.3926392, 68.4091187, 68.420105, 68.4228516, 68.4228516, 68.4255981, 68.4310913, 68.4338379, 68.4338379, 68.4365845, 68.4420776, 68.4448242, 68.4448242, 68.4475708, 68.453064, 68.4558105, 68.4558105, 68.4585571, 68.4640503, 68.4667969, 68.4667969, 68.4695435, 68.4750366, 68.4777832, 68.4777832, 68.4805298, 68.4887695, 68.5107422, 68.5189819, 68.5299683, 68.5354614, 68.5409546, 68.5437012, 68.5437012, 68.5409546, 68.5354614, 68.5299683, 68.5025024, 68.4997559, 68.4997559, 68.5025024, 68.5079956, 68.5107422, 68.5107422, 68.5134888, 68.5189819, 68.5217285, 68.5217285, 68.5189819, 68.5134888, 68.5107422, 68.5107422, 68.5134888, 68.5189819, 68.5217285, 68.5217285, 68.5244751, 68.5409546, 68.5464478, 68.5629272, 68.5684204, 68.5903931, 68.5958862, 68.6123657, 68.6206055, 68.6288452, 68.6398315, 68.6453247, 68.6508179, 68.6535645, 68.6535645, 68.656311, 68.6618042, 68.6645508, 68.6645508, 68.6618042, 68.656311, 68.6535645, 68.6535645, 68.6508179, 68.6233521, 68.6178589, 68.6096191, 68.5986328, 68.5903931, 68.5848999, 68.5766602, 68.5656738, 68.5574341, 68.5546875, 68.5546875, 68.5519409, 68.5464478, 68.5409546, 68.5299683, 68.5134888, 68.5079956, 68.4915161, 68.4860229, 68.4805298, 68.4777832, 68.4777832, 68.4750366, 68.4640503, 68.4558105, 68.4338379, 68.4255981, 68.420105, 68.4146118, 68.4118652, 68.4118652, 68.4091187, 68.4036255, 68.4008789, 68.4008789, 68.4036255, 68.4091187, 68.4118652, 68.4118652, 68.4146118, 68.420105, 68.4228516, 68.4228516, 68.4255981, 68.4365845, 68.453064, 68.4558105, 68.453064, 68.4475708, 68.4448242, 68.4448242, 68.4420776, 68.4365845, 68.4338379, 68.4338379, 68.4310913, 68.4255981, 68.4228516, 68.4228516, 68.420105, 68.4146118, 68.4118652, 68.4118652, 68.4146118, 68.420105, 68.4228516, 68.4228516, 68.420105, 68.4146118, 68.4118652, 68.4118652, 68.4091187, 68.4036255, 68.3981323, 68.3706665, 68.3651733, 68.3596802, 68.354187, 68.3102417, 68.2937622, 68.2717896, 68.269043, 68.269043, 68.2662964, 68.2608032, 68.2580566, 68.2580566, 68.2608032, 68.2662964, 68.269043, 68.269043, 68.2717896, 68.2772827, 68.2827759, 68.3047485, 68.3129883, 68.321228, 68.3432007, 68.3459473, 68.3486938, 68.354187, 68.3569336, 68.354187, 68.3486938, 68.3459473, 68.3459473, 68.3432007, 68.3267212, 68.321228, 68.3129883, 68.302002, 68.2937622, 68.2608032, 68.2553101, 68.2470703, 68.236084, 68.2278442, 68.2223511, 68.2168579, 68.2113647, 68.2058716, 68.2003784, 68.1948853, 68.1893921, 68.1811523, 68.1591797, 68.1509399, 68.1399536, 68.137207, 68.137207, 68.1344604, 68.1289673, 68.1262207, 68.1262207, 68.1289673, 68.1344604, 68.137207, 68.137207, 68.1399536, 68.1509399, 68.1591797, 68.170166, 68.1784058, 68.1811523, 68.1784058, 68.1729126, 68.170166, 68.170166, 68.1674194, 68.1619263, 68.1591797, 68.1591797, 68.1564331, 68.1399536, 68.1344604, 68.1289673, 68.1234741, 68.117981, 68.1152344, 68.1152344, 68.117981, 68.1234741, 68.1262207, 68.1262207, 68.1289673, 68.1399536, 68.1564331, 68.1591797, 68.1591797, 68.1564331, 68.1509399, 68.1481934, 68.1481934, 68.1454468, 68.137207, 68.1262207, 68.117981, 68.0960083, 68.0932617, 68.0932617, 68.0905151, 68.085022, 68.0822754, 68.0822754, 68.0795288, 68.0740356, 68.0712891, 68.0712891, 68.0685425, 68.0630493, 68.0603027, 68.0603027, 68.0575562, 68.052063, 68.0493164, 68.0493164, 68.052063, 68.0575562, 68.0603027, 68.0603027, 68.0630493, 68.0685425, 68.0685425, 68.052063, 68.0465698, 68.0410767, 68.0383301, 68.0383301, 68.0355835, 68.0300903, 68.0273438, 68.0273438, 68.0245972, 68.019104, 68.0136108, 68.0081177, 68.0053711, 68.0053711, 68.0026245, 67.9943848, 67.986145, 67.9806519, 67.9724121, 67.9641724, 67.953186, 67.9476929, 67.9312134, 67.9257202, 67.9202271, 67.9147339, 67.9092407, 67.9037476, 67.8872681, 67.8817749, 67.8762817, 67.8735352, 67.8735352, 67.8707886, 67.8652954, 67.8625488, 67.8625488, 67.8598022, 67.8543091, 67.8515625, 67.8515625, 67.8543091, 67.8598022, 67.8625488, 67.8625488, 67.8652954, 67.8872681, 67.8955078, 67.9174805, 67.9257202, 67.9284668, 67.9284668]","[12.9542542, 12.9611206, 12.9666138, 12.9885864, 12.9968262, 13.0078125, 13.0160522, 13.0215454, 13.0297852, 13.0517578, 13.0599976, 13.0627441, 13.0627441, 13.0654907, 13.0709839, 13.0737305, 13.0709839, 13.0654907, 13.0627441, 13.0627441, 13.0654907, 13.0764771, 13.0929565, 13.0984497, 13.1066895, 13.1616211, 13.1698608, 13.175354, 13.1835938, 13.1945801, 13.2028198, 13.208313, 13.2165527, 13.2714844, 13.2797241, 13.2852173, 13.293457, 13.3154297, 13.3236694, 13.3291626, 13.3374023, 13.3703613, 13.3786011, 13.3840942, 13.392334, 13.4033203, 13.4115601, 13.4280396, 13.444519, 13.4609985, 13.477478, 13.4829712, 13.4912109, 13.5571289, 13.5653687, 13.5681152, 13.5681152, 13.5708618, 13.5873413, 13.5928345, 13.6010742, 13.6120605, 13.6203003, 13.6257935, 13.6340332, 13.6669922, 13.6752319, 13.6807251, 13.6889648, 13.7109375, 13.7191772, 13.7246704, 13.7329102, 13.7438965, 13.7521362, 13.7686157, 13.7850952, 13.7905884, 13.7988281, 13.8098145, 13.8180542, 13.8345337, 13.8510132, 13.8565063, 13.8647461, 13.8757324, 13.8839722, 13.8894653, 13.8977051, 13.9855957, 13.9938354, 13.9993286, 14.0075684, 14.1064453, 14.1146851, 14.1201782, 14.128418, 14.1394043, 14.147644, 14.1531372, 14.161377, 14.2163086, 14.2245483, 14.2300415, 14.2382813, 14.2492676, 14.2575073, 14.2630005, 14.2712402, 14.3041992, 14.312439, 14.3179321, 14.3261719, 14.3481445, 14.3563843, 14.3618774, 14.3728638, 14.3811035, 14.3920898, 14.4003296, 14.4058228, 14.4140625, 14.4360352, 14.4442749, 14.4497681, 14.4580078, 14.4689941, 14.4772339, 14.4827271, 14.4909668, 14.5129395, 14.5211792, 14.5266724, 14.5349121, 14.5458984, 14.5541382, 14.5596313, 14.5678711, 14.6337891, 14.6420288, 14.6447754, 14.6447754, 14.647522, 14.6585083, 14.6749878, 14.680481, 14.6887207, 14.9414063, 14.949646, 14.9551392, 14.9716187, 14.9990845, 15.0073242, 15.0622559, 15.0704956, 15.0759888, 15.0842285, 15.1501465, 15.1583862, 15.1638794, 15.1721191, 15.2160645, 15.2243042, 15.2297974, 15.2380371, 15.567627, 15.5758667, 15.5813599, 15.5895996, 15.6005859, 15.6088257, 15.6143188, 15.619812, 15.6253052, 15.6417847, 15.6637573, 15.6637573, 15.6472778, 15.6445313, 15.6472778, 15.6582642, 15.6747437, 15.6802368, 15.6884766, 15.7104492, 15.718689, 15.7241821, 15.7324219, 15.7983398, 15.8065796, 15.8120728, 15.8203125, 15.8422852, 15.8505249, 15.8779907, 15.8944702, 15.8972168, 15.8972168, 15.8999634, 15.9054565, 15.9082031, 15.9082031, 15.9109497, 15.9191895, 15.9411621, 15.9494019, 15.954895, 15.9713745, 15.9823608, 15.987854, 15.9933472, 15.9988403, 16.0153198, 16.020813, 16.0290527, 16.0400391, 16.0482788, 16.0592651, 16.0620117, 16.0620117, 16.0592651, 16.0427856, 16.0372925, 16.0290527, 16.0180664, 16.0098267, 16.0043335, 15.9960938, 15.9191895, 15.9109497, 15.9054565, 15.8972168, 15.8203125, 15.8120728, 15.8065796, 15.7983398, 15.7873535, 15.7791138, 15.7681274, 15.7626343, 15.7543945, 15.7461548, 15.7406616, 15.7324219, 15.6994629, 15.6912231, 15.68573, 15.6774902, 15.6115723, 15.6033325, 15.5978394, 15.5895996, 15.567627, 15.5593872, 15.553894, 15.5456543, 15.4797363, 15.4714966, 15.4660034, 15.4577637, 15.3588867, 15.350647, 15.3451538, 15.3369141, 15.2819824, 15.2737427, 15.2682495, 15.25177, 15.2243042, 15.2078247, 15.2023315, 15.1858521, 15.1419067, 15.1364136, 15.1144409, 15.1062012, 15.0842285, 15.0759888, 15.0704956, 15.0622559, 14.9743652, 14.9661255, 14.9606323, 14.9523926, 14.9304199, 14.9221802, 14.916687, 14.9002075, 14.8782349, 14.8754883, 14.8782349, 14.9002075, 14.9084473, 14.9139404, 14.9084473, 14.8974609, 14.8892212, 14.883728, 14.8754883, 14.864502, 14.8562622, 14.8397827, 14.8233032, 14.8205566, 14.8205566, 14.8178101, 14.7848511, 14.7683716, 14.765625, 14.765625, 14.7628784, 14.7463989, 14.7409058, 14.7244263, 14.7244263, 14.7409058, 14.7463989, 14.7628784, 14.765625, 14.765625, 14.7628784, 14.7518921, 14.7436523, 14.732666, 14.7244263, 14.7189331, 14.7106934, 14.6118164, 14.6035767, 14.5980835, 14.5898438, 14.5788574, 14.5706177, 14.5596313, 14.5568848, 14.5568848, 14.5541382, 14.5458984, 14.5376587, 14.5321655, 14.5239258, 14.4250488, 14.4168091, 14.4113159, 14.4030762, 14.3371582, 14.3289185, 14.312439, 14.2959595, 14.2904663, 14.2739868, 14.2684937, 14.2602539, 14.161377, 14.1531372, 14.147644, 14.1394043, 14.128418, 14.1201782, 14.1091919, 14.1036987, 14.095459, 14.0844727, 14.0762329, 14.0707397, 14.0625, 13.9746094, 13.9663696, 13.963623, 13.963623, 13.9608765, 13.9389038, 13.9306641, 13.9196777, 13.911438, 13.9059448, 13.8977051, 13.8647461, 13.8565063, 13.8510132, 13.8427734, 13.7219238, 13.7136841, 13.7081909, 13.6999512, 13.6010742, 13.5928345, 13.5873413, 13.5791016, 13.5021973, 13.4939575, 13.4884644, 13.4802246, 13.4692383, 13.4609985, 13.4555054, 13.4500122, 13.444519, 13.4280396, 13.4225464, 13.4143066, 13.4033203, 13.3950806, 13.3895874, 13.3813477, 13.3483887, 13.3401489, 13.3346558, 13.3181763, 13.3126831, 13.3044434, 13.293457, 13.2852173, 13.2824707, 13.2852173, 13.2907104, 13.293457, 13.2907104, 13.2797241, 13.2632446, 13.2467651, 13.2302856, 13.2247925, 13.208313, 13.2028198, 13.1863403, 13.1698608, 13.1533813, 13.1478882, 13.1396484, 13.1286621, 13.1204224, 13.1149292, 13.1066895, 13.0737305, 13.0654907, 13.0599976, 13.0517578, 13.0407715, 13.0325317, 13.0270386, 13.0187988, 12.9748535, 12.9666138, 12.9446411, 12.9418945, 12.9418945, 12.9432678, 12.9473877, 12.9542542]"
